Transaction_ID,Customer_ID,Product_ID,Product_Name,Date,Unit_Price,Category,Date_year,Date_month,Date_day,Predicted_Price
6c31858c-d8cb-49f0-9eea-d2e9011ab9f7,2563,1,Fresh Milk,2015-02-07,6.9,Dairy,2015,2,7,37.13173248296917
c0616aae-e186-454b-a5d0-be984b5d8c13,3518,4,Avocado,2012-12-05,11.61,Produce,2012,12,5,42.72753654586965
41282276-c210-4403-adb1-fd0d427b817c,3518,7,Greek Yogurt,2013-02-07,8.52,Dairy,2013,2,7,42.1177046487373
f27b1c04-bebe-45f1-bbe7-744aef0b2a03,3518,5,Chicken Breast,2013-04-12,10.28,Meat,2013,4,12,41.56294490032005
52121eb4-fb86-472b-a41f-dd0adf0fe5ac,3518,1,Fresh Milk,2013-06-15,10.72,Dairy,2013,6,15,41.50178990012541
f76d4584-a850-42b1-9166-0af594c5a670,3518,2,Brown Bread,2013-08-18,9.06,Bakery,2013,8,18,42.33231958277767
a0d0e160-d8c6-4d8c-b7e4-06debedbc5df,5823,9,Whole Wheat Pasta,2014-03-08,6.27,Pantry,2014,3,8,40.5003641062936
f449fa80-619e-40f7-a9b5-9ed19adb613b,5823,5,Chicken Breast,2014-04-20,6.25,Meat,2014,4,20,39.10393817061096
42753b71-57ba-4878-89e7-07118e191356,5823,5,Chicken Breast,2014-06-02,4.87,Meat,2014,6,2,38.702537575073826
21c0f608-eb90-4927-9bb4-303795f72607,5823,2,Brown Bread,2014-07-15,4.59,Bakery,2014,7,15,39.989064767899706
062f8f91-7c21-4ef9-8e7d-532c9291a1d5,5823,5,Chicken Breast,2014-08-27,5.73,Meat,2014,8,27,38.483776002852196
b969137d-41d9-4ab7-8f2c-b1e43a3f1000,5823,4,Avocado,2014-10-09,5.5,Produce,2014,10,9,38.083501107582435
ecdfa4db-2940-4cb0-a4d9-21db8672cd33,5823,8,Almond Milk,2014-11-21,6.21,Dairy Alternatives,2014,11,21,39.24815273817137
75f26a54-8cc5-4cc5-bcd8-555b5f0180fe,3934,6,Cheddar Cheese,2013-08-02,34.91,Dairy,2013,8,2,41.12162640032264
3af023da-4bbf-4cf5-9662-9033deaa120e,3934,4,Avocado,2013-08-20,39.56,Produce,2013,8,20,40.94815585197553
dc1b17cb-62dd-4c30-ba85-160887cb7da7,3934,5,Chicken Breast,2013-09-07,33.43,Meat,2013,9,7,40.72934017735211
48ca32d9-a5ac-4c6d-ba44-e3fa0e90d788,3934,4,Avocado,2013-09-26,27.04,Produce,2013,9,26,40.81116684141004
0fcbc050-094b-426a-9820-f8321f83bd4d,3934,6,Cheddar Cheese,2013-10-14,29.48,Dairy,2013,10,14,40.847648379191675
39d2559b-180a-4c6a-82c5-ab8e53a0abd4,3934,2,Brown Bread,2013-11-01,33.47,Bakery,2013,11,1,41.7726928809407
8ff3bce8-fe92-4e3d-bbac-5b33e73985e0,3934,1,Fresh Milk,2013-11-20,29.49,Dairy,2013,11,20,40.71065936862619
dbaf003d-10d3-4b42-9a72-ac7327c19bd7,3934,6,Cheddar Cheese,2013-12-08,29.3,Dairy,2013,12,8,40.49721681341701
1fbeb2e9-ecc8-46cf-8521-c967b0e3cb79,3934,4,Avocado,2013-12-27,27.28,Produce,2013,12,27,40.32799368421677
f233bb73-7eba-466c-99ee-f4d033e3fa2a,3934,5,Chicken Breast,2014-01-14,37.93,Meat,2014,1,14,39.56587423206987
934f1f52-4815-442a-b6f3-98aa1ca31998,3934,2,Brown Bread,2014-02-01,32.08,Bakery,2014,2,1,40.74196852707708
0e8d0155-89ec-43a0-bfa8-91f2cd6d3413,3934,1,Fresh Milk,2014-02-20,33.58,Dairy,2014,2,20,39.67993501476257
8448c8e0-aa1e-449d-ace9-7b093e20605f,3934,9,Whole Wheat Pasta,2014-03-10,33.06,Pantry,2014,3,10,40.50885894458735
21566419-9858-44c4-9a9c-b8a2d8c0d17e,3934,3,Organic Eggs (12),2014-03-29,34.54,Dairy,2014,3,29,39.555688261637705
6e044da9-5b01-4134-a8f2-75baa0227b54,3934,7,Greek Yogurt,2014-04-16,37.17,Dairy,2014,4,16,39.33799828728165
fa741823-64df-4f08-a3b1-a3975695f05b,3934,3,Organic Eggs (12),2014-05-04,37.95,Dairy,2014,5,4,39.12455573207247
6eff5f1f-ec65-4e5f-8f40-ac611de5e9c8,3934,6,Cheddar Cheese,2014-05-23,27.15,Dairy,2014,5,23,39.205256695863035
dd1285c5-5a1f-46f9-bdbf-1084632cec46,3934,3,Organic Eggs (12),2014-06-10,28.94,Dairy,2014,6,10,38.98756672150699
50313d34-8fb7-4d2a-a916-411857e1cd21,6982,2,Brown Bread,2013-03-19,74.56,Bakery,2013,3,19,43.14893462915813
d1ed71c5-c2c5-4221-a769-2369656b595e,6982,6,Cheddar Cheese,2013-04-02,66.2,Dairy,2013,4,2,41.77152050210951
66df51bf-8ae5-457e-ac19-d977519111bc,6982,9,Whole Wheat Pasta,2013-04-17,68.37,Pantry,2013,4,17,42.869103436052804
9aa48efe-48f0-40a0-bac1-3bbc1953bb18,6982,5,Chicken Breast,2013-05-01,74.69,Meat,2013,5,1,41.35374976425774
2bf6b77a-2b29-4dda-85a9-3c5e8b805925,6982,1,Fresh Milk,2013-05-16,53.27,Dairy,2013,5,16,41.668510844719
14a8bf43-d586-495d-8a50-fdc8c229c6b4,6982,1,Fresh Milk,2013-05-31,61.58,Dairy,2013,5,31,41.73222213192208
90198822-9052-4be2-a838-dac8d467e18c,6982,2,Brown Bread,2013-06-14,78.63,Bakery,2013,6,14,42.640276957083614
b2772a30-45b8-4e76-9969-d5267f77ee19,6982,8,Almond Milk,2013-06-29,52.87,Dairy Alternatives,2013,6,29,42.58748580146399
93081a75-2e80-4c94-ba6a-3ac1ae8f0317,6982,2,Brown Bread,2013-07-14,78.51,Bakery,2013,7,14,42.4778034316369
d8f0d7c8-46be-45e8-b842-24544f634c04,6982,8,Almond Milk,2013-07-28,65.55,Dairy Alternatives,2013,7,28,42.420764856870406
03c430e9-de05-4b4f-a805-d0c26e391e67,6982,7,Greek Yogurt,2013-08-12,62.61,Dairy,2013,8,12,41.16410059179136
98bb2c51-98c2-4147-bed8-30207e5efc12,6982,3,Organic Eggs (12),2013-08-26,73.38,Dairy,2013,8,26,41.22356445984757
222022f7-4357-474a-8eb5-15d705c4a585,6982,5,Chicken Breast,2013-09-10,59.8,Meat,2013,9,10,40.74208243479272
0dab878b-4b07-4182-9ad8-5d4dd335b47c,6982,8,Almond Milk,2013-09-25,56.3,Dairy Alternatives,2013,9,25,42.08307554853636
5ae0ca77-b146-49d2-b30a-4421e8b5c23f,6982,5,Chicken Breast,2013-10-09,61.36,Meat,2013,10,9,40.575361490199136
10ff7a58-dbd1-40fb-b98c-6fd60ae0fde6,6982,8,Almond Milk,2013-10-24,54.66,Dairy Alternatives,2013,10,24,41.916354603942764
28d06949-2a6b-453e-839a-a903ecd8d693,6982,5,Chicken Breast,2013-11-08,53.78,Meat,2013,11,8,40.40864054560555
dcfe3ce5-d4fc-4a3e-9d37-157d838c81cd,6982,6,Cheddar Cheese,2013-11-22,70.32,Dairy,2013,11,22,40.71915420691994
8b9fff07-01b9-45b9-b859-438b0ebb54a0,6982,7,Greek Yogurt,2013-12-07,53.54,Dairy,2013,12,7,40.49296939427014
6ac190fd-4703-46fe-a7fa-e8517ed71942,6982,1,Fresh Milk,2013-12-21,59.64,Dairy,2013,12,21,40.552433262326346
0720960f-ffca-418c-a6ed-f9eb47ea898c,6982,6,Cheddar Cheese,2014-01-05,74.42,Dairy,2014,1,5,39.77869725300621
b9998514-1612-47c4-9ae4-74a51ce006a5,6982,9,Whole Wheat Pasta,2014-01-20,61.74,Pantry,2014,1,20,40.8762801869495
e87ed47b-d14b-41a8-8d7c-4f65a56dd19e,6982,4,Avocado,2014-02-03,54.82,Produce,2014,2,3,39.357804796274934
fc91b615-2b22-495b-8f9f-64fcef184f45,6982,2,Brown Bread,2014-02-18,54.06,Bakery,2014,2,18,40.814174652573904
9a50732c-a4ad-4202-938a-769de43deee1,6431,5,Chicken Breast,2013-02-23,11.43,Meat,2013,2,23,41.934613561829075
7b44ae97-651d-483c-a15e-6fb1e226b8c3,6431,8,Almond Milk,2013-04-14,10.7,Dairy Alternatives,2013,4,14,42.84872156515434
7dd19162-37f1-485e-b853-b4d39ad61159,6431,4,Avocado,2013-06-03,10.57,Produce,2013,6,3,41.20089677737214
785d3808-4294-43b2-a968-7f796104c295,6431,7,Greek Yogurt,2013-07-23,9.35,Dairy,2013,7,23,41.37329572785367
37c3553a-0916-41ca-ac3c-84c4b20d7618,6431,5,Chicken Breast,2013-09-12,11.65,Meat,2013,9,12,40.75057727308646
14d50d35-5e41-494d-9965-010d7145cb2b,6431,7,Greek Yogurt,2013-11-01,10.19,Dairy,2013,11,1,40.62995840483562
359169fd-9aba-4509-93f4-0f2795ae71a9,6431,6,Cheddar Cheese,2013-12-21,11.11,Dairy,2013,12,21,40.552433262326346
2f1c6bf2-5bf6-4f2f-bd24-3d104092a6e0,9733,2,Brown Bread,2012-09-09,18.49,Bakery,2012,9,9,44.624605367893174
932f7f9d-a06d-4bc4-9722-af812904d6da,9733,6,Cheddar Cheese,2012-11-10,13.36,Dairy,2012,11,10,43.161171260041534
448ffaa1-508d-4ac0-9ec3-ec1353c8f04e,9733,8,Almond Milk,2013-01-12,15.49,Dairy Alternatives,2013,1,12,43.32764730320075
6e4e9e5e-be0e-45f9-95f6-77eaed0c9b5d,9733,4,Avocado,2013-03-15,16.56,Produce,2013,3,15,41.73928638347475
7f0d1d9e-1808-482b-8c7d-71cbb6755a79,9733,7,Greek Yogurt,2013-05-17,16.5,Dairy,2013,5,17,41.67275826386587
8d946a8b-bc5a-4fe2-9849-80c3ffb20676,5602,2,Brown Bread,2013-05-17,40.47,Bakery,2013,5,17,42.81549273997095
39cf5dd0-c32f-4105-9530-f605cc284665,5602,7,Greek Yogurt,2013-05-26,53.32,Dairy,2013,5,26,41.71098503618772
a1cb2444-e251-4dd5-b341-bbda0c77afca,5602,6,Cheddar Cheese,2013-06-05,54.51,Dairy,2013,6,5,41.45931570865669
6a4fe724-7027-4e88-a6f2-2ccc3b27a5db,5602,6,Cheddar Cheese,2013-06-14,46.49,Dairy,2013,6,14,41.49754248097854
0e098212-0140-4b60-86b1-7f6508c4e10b,5602,1,Fresh Milk,2013-06-24,52.19,Dairy,2013,6,24,41.54001667244726
a96779ce-dbf6-4ca5-8266-3163bd35d5ff,5602,4,Avocado,2013-07-03,45.14,Produce,2013,7,3,41.03842325192542
c494c56c-4bec-454c-af36-b371251bb155,5602,7,Greek Yogurt,2013-07-13,42.48,Dairy,2013,7,13,41.33082153638495
279f1020-4e05-41a6-b983-8cbdd7f6e2c3,5602,1,Fresh Milk,2013-07-22,41.44,Dairy,2013,7,22,41.3690483087068
e376d712-7481-4e24-a47c-7de79427849f,5602,3,Organic Eggs (12),2013-08-01,43.25,Dairy,2013,8,1,41.11737898117577
290a54c4-eba4-469b-af55-5a4e0d68dde5,5602,9,Whole Wheat Pasta,2013-08-10,44.28,Pantry,2013,8,10,42.189477400237834
7cc5ef74-15cd-40bb-b1e4-4ecd576cfe05,5602,1,Fresh Milk,2013-08-20,38.02,Dairy,2013,8,20,41.19807994496634
ad74b20e-25d4-445e-b773-69534ec8a63e,5602,4,Avocado,2013-08-29,45.38,Produce,2013,8,29,40.98638262429738
b2da5bdc-f216-4169-8ed1-190042dc0703,5602,2,Brown Bread,2013-09-08,47.58,Bakery,2013,9,8,42.12737186586224
b73205ee-9282-4aff-939d-28f4c7756519,5602,1,Fresh Milk,2013-09-17,54.2,Dairy,2013,9,17,41.02286416207901
6a65f64d-1ecd-46f4-849c-e7d660a4be4c,5602,2,Brown Bread,2013-09-27,48.84,Bakery,2013,9,27,42.20807282965281
127d98d7-216d-4bee-a9ce-27db9ff07fc6,5602,7,Greek Yogurt,2013-10-07,43.3,Dairy,2013,10,7,40.81791644516357
9fae4b2b-1e02-4388-a5cc-a991f173afa0,5602,4,Avocado,2013-10-16,44.74,Produce,2013,10,16,40.60621912449461
cdb09d4a-b3b0-46df-bffb-a89cf8e95fc4,5602,9,Whole Wheat Pasta,2013-10-26,54.5,Pantry,2013,10,26,41.932489055694354
1ce33c09-c870-4d56-bf13-ebee5b0d5f87,5602,3,Organic Eggs (12),2013-11-04,37.1,Dairy,2013,11,4,40.64270066227624
26f40661-4444-4d85-bfff-fb352f5da2b8,5602,5,Chicken Breast,2013-11-14,50.59,Meat,2013,11,14,40.43412506048678
5af03afd-125b-490f-b9d8-146b240d879d,5602,7,Greek Yogurt,2013-11-23,48.42,Dairy,2013,11,23,40.72340162606681
3458c9d3-5d8c-4916-9cc3-10989481fa75,5602,5,Chicken Breast,2013-12-03,54.68,Meat,2013,12,3,40.22492992442447
7a7e69ed-6587-45c8-9c33-9ce353615d71,5602,6,Cheddar Cheese,2013-12-12,39.54,Dairy,2013,12,12,40.5142064900045
69f7ef45-f3c8-4f6d-865b-6ca4574b278e,5602,9,Whole Wheat Pasta,2013-12-22,54.34,Pantry,2013,12,22,41.590552328213434
eb19095b-8cda-4c18-a99f-27a6d82556ab,5602,4,Avocado,2013-12-31,38.44,Produce,2013,12,31,40.34498336080426
7914ca9d-0a3a-4b96-afec-2430f1f6a182,5602,4,Avocado,2014-01-10,54.27,Produce,2014,1,10,39.550010255749754
c384674e-5742-4903-bd43-185a02c41f4b,5602,2,Brown Bread,2014-01-19,37.94,Bakery,2014,1,19,40.98089559716749
cd08a0e4-e690-428b-b876-c9a748598009,5602,3,Organic Eggs (12),2014-01-29,41.72,Dairy,2014,1,29,39.88063531253113
2a62f243-57b8-4415-bc49-9b384b94a785,7829,8,Almond Milk,2013-09-26,12.81,Dairy Alternatives,2013,9,26,42.08732296768323
4543733d-55cb-403a-8e21-bfbdcb49422e,7829,5,Chicken Breast,2013-11-09,12.93,Meat,2013,11,9,40.41288796475242
aca901ba-b2f7-4295-ac91-f9a55dba6b4e,7829,7,Greek Yogurt,2013-12-23,12.02,Dairy,2013,12,23,40.56092810062009
1e3be974-ed1a-49c3-bd71-de3fe4985f56,7829,5,Chicken Breast,2014-02-06,9.67,Meat,2014,2,6,39.36942135344818
9426a7c4-7dc0-4778-b06b-af10b2fe61f0,7829,3,Organic Eggs (12),2014-03-22,8.85,Dairy,2014,3,22,39.5259563276096
6a9fe46b-f818-471c-9b73-c45fc7ad5830,7829,6,Cheddar Cheese,2014-05-05,9.98,Dairy,2014,5,5,39.128803151219344
3f61f6a7-1c7b-4cd1-bfb1-8b0efb637fbc,1324,2,Brown Bread,2013-05-30,9.55,Bakery,2013,5,30,42.870709188880284
01b4e46b-3d69-4832-9995-58c3001a6114,1324,8,Almond Milk,2013-07-03,12.03,Dairy Alternatives,2013,7,3,42.3145793781986
c5ab6136-2391-4c5a-b5e1-5d0b02f00bf3,1324,9,Whole Wheat Pasta,2013-08-06,12.58,Pantry,2013,8,6,42.17248772365035
7ee58edd-958a-4f7e-906d-0c6177af8156,1324,5,Chicken Breast,2013-09-09,13.34,Meat,2013,9,9,40.73783501564585
2fc36912-46bb-4b5d-a67d-8bb6d9a5a4ab,1324,9,Whole Wheat Pasta,2013-10-13,11.15,Pantry,2013,10,13,41.87727260678502
6654c3de-b567-4766-9824-baf1b9ce4d7e,1324,7,Greek Yogurt,2013-11-16,11.39,Dairy,2013,11,16,40.6936696920387
1a918823-8e9a-49f8-b604-94d8c20a7dc2,1324,6,Cheddar Cheese,2013-12-20,13.63,Dairy,2013,12,20,40.548185843179475
396a684c-a6ec-4a26-b628-d187f3dceebf,1324,1,Fresh Milk,2014-01-23,12.67,Dairy,2014,1,23,39.855150797649905
d1a5716e-aee7-420d-b20c-095f3fcbb483,326,5,Chicken Breast,2013-02-18,17.51,Meat,2013,2,18,41.91337646609471
422f589b-0616-47dc-9326-0afbf7f5eacd,326,9,Whole Wheat Pasta,2013-03-10,16.67,Pantry,2013,3,10,43.00184502747142
f098ab24-e176-4b0b-82e9-372a4c20aa42,326,7,Greek Yogurt,2013-03-30,17.31,Dairy,2013,3,30,42.05292176366864
bf29c804-3235-452c-9a91-3421876aff9b,326,4,Avocado,2013-04-20,20.66,Produce,2013,4,20,41.59804995376239
03c1a4c5-6a7e-43e2-8ea3-5695455d10db,326,7,Greek Yogurt,2013-05-10,16.67,Dairy,2013,5,10,41.64302632983777
d690367d-6264-4761-92fb-cdbea6cc83d2,326,9,Whole Wheat Pasta,2013-05-31,20.9,Pantry,2013,5,31,42.766093778662295
be6c5b08-401c-4882-bb70-70a5387550c6,326,9,Whole Wheat Pasta,2013-06-20,22.93,Pantry,2013,6,20,42.55689864259999
63a7aafd-e1c5-4827-8cda-ac0236e81168,326,9,Whole Wheat Pasta,2013-07-11,18.47,Pantry,2013,7,11,42.35619834483142
843ec3d1-0d93-463f-bbef-97298a80e395,326,1,Fresh Milk,2013-07-31,19.13,Dairy,2013,7,31,41.40727508102865
86ccb019-da75-45be-8290-b5a53454e494,326,9,Whole Wheat Pasta,2013-08-20,15.81,Pantry,2013,8,20,42.231951591706554
c79b8f92-7350-4f9e-b9d8-4c0cdc642b0d,326,8,Almond Milk,2013-09-10,17.49,Dairy Alternatives,2013,9,10,42.01936426133327
515ffc1c-55c7-4003-8c36-3092e9ce3356,326,4,Avocado,2013-09-30,17.41,Produce,2013,9,30,40.828156517997535
c5a77d99-c8fc-4c54-b561-b4fc64ca2f57,326,4,Avocado,2013-10-21,19.6,Produce,2013,10,21,40.62745622022897
63847fb3-c92a-4e65-89d3-868eb2f87740,326,2,Brown Bread,2013-11-10,16.28,Bakery,2013,11,10,41.81091965326255
acc4f0a4-bab2-4e4b-aba0-e9fbe9862b1a,326,4,Avocado,2013-12-01,18.33,Produce,2013,12,1,40.217560786398096
c5662c8d-de07-42c4-b5a0-df394d49fd27,326,5,Chicken Breast,2013-12-21,17.51,Meat,2013,12,21,40.30138346906816
59a323d8-f9de-440d-9d4f-eaaed78680b4,7224,7,Greek Yogurt,2013-12-29,4.89,Dairy,2013,12,29,40.586412615501324
8793875d-bd0f-45b1-af97-2fbef9011e11,7224,5,Chicken Breast,2014-02-23,5.05,Meat,2014,2,23,39.44162747894501
3f5581d9-06da-4e9a-9b8b-0059a1fdd8ac,7224,7,Greek Yogurt,2014-04-21,5.73,Dairy,2014,4,21,39.35923538301601
f4610ad8-d0cb-4d69-85c5-d2dc366ae904,7224,7,Greek Yogurt,2014-06-17,5.29,Dairy,2014,6,17,39.017298655535086
c04ee43a-9958-4c1f-b2a1-1b96388f19fc,7224,9,Whole Wheat Pasta,2014-08-13,4.44,Pantry,2014,8,13,39.70923357479438
a0c39e7b-fa81-4d3e-bf26-6cbd0ce4a610,7224,3,Organic Eggs (12),2014-10-09,5.58,Dairy,2014,10,9,38.33342520057325
4bc643ca-ccdb-458a-a297-f9d0a124d9f8,6999,2,Brown Bread,2014-05-13,30.96,Bakery,2014,5,13,40.3055169804994
89ca9322-69b1-49ed-8267-9de2cf603b79,6999,7,Greek Yogurt,2014-05-25,30.27,Dairy,2014,5,25,39.213751534156785
a2723455-aa68-4904-9ebc-a839f00638a6,6999,8,Almond Milk,2014-06-06,43.12,Dairy Alternatives,2014,6,6,39.99680907820187
fe314a57-c1eb-433e-9b9a-10c622f1082b,6999,5,Chicken Breast,2014-06-19,38.82,Meat,2014,6,19,38.77474370057065
01d11a8b-1864-4a65-96ad-7e18a07d6452,6999,1,Fresh Milk,2014-07-01,31.15,Dairy,2014,7,1,38.786866423738424
938c4949-f9f4-40f7-961a-e3385d96a0ff,6999,2,Brown Bread,2014-07-13,36.63,Bakery,2014,7,13,39.98056992960596
16cdb654-0844-447c-8c33-c67f3a792b46,6999,5,Chicken Breast,2014-07-26,33.28,Meat,2014,7,26,38.642002109152045
f688728e-ff2e-490e-8b14-2dcb03348da7,6999,6,Cheddar Cheese,2014-08-07,38.78,Dairy,2014,8,7,38.64987741317294
bfb714bc-947a-4051-aac5-b5905c111e10,6999,8,Almond Milk,2014-08-20,38.42,Dairy Alternatives,2014,8,20,39.73132589536465
d3f3ddbc-b269-4115-9ae2-549454edad9a,6999,9,Whole Wheat Pasta,2014-09-01,39.91,Pantry,2014,9,1,39.495791019585205
0314bc78-b190-49ff-9bcb-3d71569dd9ea,6999,2,Brown Bread,2014-09-13,35.95,Bakery,2014,9,13,39.65562287871253
46a5cef0-004e-47c6-8c9a-641de0cbea39,6999,9,Whole Wheat Pasta,2014-09-26,36.15,Pantry,2014,9,26,39.601976498257
b1a24922-5a63-461f-ab9f-d3537fc3303c,6999,2,Brown Bread,2014-10-08,34.9,Bakery,2014,10,8,39.47191225753146
cda1545e-e24c-499a-9edf-b16e9eac00d5,6999,3,Organic Eggs (12),2014-10-21,40.96,Dairy,2014,10,21,38.384394230335715
36b7e62f-29cd-4c26-956d-a050cfe2820c,6999,1,Fresh Milk,2014-11-02,41.2,Dairy,2014,11,2,38.14121974109843
93208c09-0e06-456e-bd7f-132a9be58a04,6999,6,Cheddar Cheese,2014-11-14,35.84,Dairy,2014,11,14,38.192188770860895
1ef22673-af58-4879-8136-1370581ca58f,6999,2,Brown Bread,2014-11-27,38.41,Bakery,2014,11,27,39.390139695875305
ad251c9a-16e2-4994-828f-49ccedd02f37,6999,6,Cheddar Cheese,2014-12-09,40.22,Dairy,2014,12,9,38.00847814967982
9ecd86f2-e2a4-46a3-8d57-ef438106762a,6999,9,Whole Wheat Pasta,2014-12-22,38.51,Pantry,2014,12,22,39.09756624532937
693cb397-a563-452d-aae1-394958b975d7,6999,5,Chicken Breast,2015-01-03,40.25,Meat,2015,1,3,37.026166538570216
4e2204c2-9f7e-4123-9f6b-731d72924d92,6999,8,Almond Milk,2015-01-15,37.88,Dairy Alternatives,2015,1,15,38.35441739487323
8a5d9fd7-5b10-42b3-a49a-6278c07a363f,6999,4,Avocado,2015-01-28,42.17,Produce,2015,1,28,37.133477717509386
484e9aa6-0228-4dd2-81b3-223026a97a07,6999,8,Almond Milk,2015-02-09,37.5,Dairy Alternatives,2015,2,9,38.16645935454528
fee04d5e-4df5-4d3b-8d9c-ac2d54e3d9d7,9938,6,Cheddar Cheese,2013-09-19,103.66,Dairy,2013,9,19,41.03135900037275
99f9ab9b-9de0-4dc6-a9f8-1320e61f153e,9938,8,Almond Milk,2013-10-05,107.35,Dairy Alternatives,2013,10,5,41.8356536401522
67658f5c-306b-4ddd-b738-9df5039e4532,9938,2,Brown Bread,2013-10-22,95.74,Bakery,2013,10,22,42.02436220847173
7577da28-4f7d-49f5-9c2c-95717cf219b8,9938,1,Fresh Milk,2013-11-07,85.72,Dairy,2013,11,7,40.655442919716855
a74b7401-003d-4ccc-bddf-ff51652b33df,9938,3,Organic Eggs (12),2013-11-24,97.78,Dairy,2013,11,24,40.72764904521368
8ea7e70c-e027-4153-afae-16c7c794d4de,9938,6,Cheddar Cheese,2013-12-11,106.23,Dairy,2013,12,11,40.509959070857626
c97602b5-fb27-48e5-8999-240187ccc9c3,9938,9,Whole Wheat Pasta,2013-12-27,107.98,Pantry,2013,12,27,41.6117894239478
6db70612-7da3-4b3d-8850-6f4437a0b2d8,9938,3,Organic Eggs (12),2014-01-13,93.37,Dairy,2014,1,13,39.812676606181185
46da4f0e-bcdb-48ed-b013-b84522d85ebb,9938,4,Avocado,2014-01-30,81.83,Produce,2014,1,30,39.634958638687195
1990e4ea-2b37-40b5-b102-1f9b921a7054,9938,2,Brown Bread,2014-02-15,75.73,Bakery,2014,2,15,40.80143239513329
b060c8d0-3c73-42ab-a755-a589eb791d40,9938,2,Brown Bread,2014-03-04,91.7,Bakery,2014,3,4,40.59223725907098
4c4f4b02-1a9c-4bf6-95f9-c274cc6825f9,9938,5,Chicken Breast,2014-03-21,77.38,Meat,2014,3,21,39.270659115204545
a395545d-b72c-4bf8-a016-75f8c8935f8f,9938,6,Cheddar Cheese,2014-04-06,89.6,Dairy,2014,4,6,39.29552409581293
03cdf92c-12ca-49ad-b4ff-916e19526464,9938,8,Almond Milk,2014-04-23,91.06,Dairy Alternatives,2014,4,23,40.393962254592125
e83cf4b6-8e4e-42d9-9fac-8b9e11d20049,9938,9,Whole Wheat Pasta,2014-05-10,106.42,Pantry,2014,5,10,40.18391189369392
f663a427-842f-493b-a9e7-db1d5969415d,9938,2,Brown Bread,2014-05-26,103.49,Bakery,2014,5,26,40.36073342940873
e16cce4f-e67d-4e9d-9a22-67fde2f190ba,9938,6,Cheddar Cheese,2014-06-12,92.5,Dairy,2014,6,12,38.99606155980073
32d27f43-4167-438b-909d-735f158c02dd,6422,7,Greek Yogurt,2013-01-17,65.93,Dairy,2013,1,17,42.322652365652736
17a61c73-db81-456a-81ea-56ab988480b5,6422,9,Whole Wheat Pasta,2013-02-06,74.32,Pantry,2013,2,6,43.14732887633064
50052ac2-e463-431f-a0fe-b027997a6bf0,6422,6,Cheddar Cheese,2013-02-26,82.84,Dairy,2013,2,26,42.198405612527864
98d29774-2a28-4492-a1e7-564d531a6b18,6422,1,Fresh Milk,2013-03-18,65.44,Dairy,2013,3,18,42.00195273390617
1b17463b-7cc2-4b5b-8120-4fab93c416c7,6422,4,Avocado,2013-04-08,84.37,Produce,2013,4,8,41.54708092399993
92f5433d-1638-4867-993a-6dfc8f909004,6422,8,Almond Milk,2013-04-28,87.22,Dairy Alternatives,2013,4,28,42.908185433210555
9d086355-39f7-4771-8eb6-861d8dabad8c,6422,2,Brown Bread,2013-05-18,87.73,Bakery,2013,5,18,42.81974015911782
b2c6979e-1ab0-4d16-a20c-f8142742648b,6422,9,Whole Wheat Pasta,2013-06-08,72.4,Pantry,2013,6,8,42.50592961283752
444e3bec-4ca8-4373-b241-9cd5a4243fdd,6422,7,Greek Yogurt,2013-06-28,79.85,Dairy,2013,6,28,41.55700634903475
df035f7c-7f48-4bf1-9f36-7a7653f30c95,6422,1,Fresh Milk,2013-07-18,72.43,Dairy,2013,7,18,41.35205863211931
0d6aa5b3-8aca-4b1f-a0e5-d1f53f61b7f3,6422,6,Cheddar Cheese,2013-08-07,87.3,Dairy,2013,8,7,41.142863496057004
e3b6423f-4c9d-431c-bcfa-48bdeda3bf9c,6422,4,Avocado,2013-08-28,63.68,Produce,2013,8,28,40.982135205150506
b67641ab-6492-4fb9-94e2-4aafb54f1e41,6422,3,Organic Eggs (12),2013-09-17,63.87,Dairy,2013,9,17,41.02286416207901
fb5c04a9-2efd-488f-bb21-74a5fd93048d,6422,2,Brown Bread,2013-10-07,77.81,Bakery,2013,10,7,41.96065092126865
cf860f61-537f-42bc-8f89-8ded32c79c54,6422,3,Organic Eggs (12),2013-10-28,61.43,Dairy,2013,10,28,40.90711224724788
38ac0c12-f0de-48dc-abc9-133ca13507ba,6422,8,Almond Milk,2013-11-17,70.1,Dairy Alternatives,2013,11,17,41.724149144467944
8a266af3-d182-4805-87c5-686fb95818fc,6422,1,Fresh Milk,2013-12-07,60.59,Dairy,2013,12,7,40.49296939427014
38afb555-a465-4062-a1bd-21a069f67d61,3182,2,Brown Bread,2014-03-31,14.91,Bakery,2014,3,31,40.706917576036524
7cf9fd23-2dc4-4248-a193-6aa46687b94d,3182,7,Greek Yogurt,2014-04-18,15.73,Dairy,2014,4,18,39.34649312557539
cebf0011-acf8-4d75-94de-a7d87c992740,3182,1,Fresh Milk,2014-05-07,20.8,Dairy,2014,5,7,39.13729798951309
01337661-6631-40d2-92fa-8bbc1258a497,3182,4,Avocado,2014-05-26,16.54,Produce,2014,5,26,38.968074860312846
df5f08fc-1c93-4170-9954-595be55f8449,3182,7,Greek Yogurt,2014-06-14,14.16,Dairy,2014,6,14,39.00455639809447
79c9c9c5-4928-4735-a2ff-069b0fd8c415,3182,4,Avocado,2014-07-03,18.52,Produce,2014,7,3,38.54543716904136
